"year","month","day","mode","route","peak","numerator","denominator","mean"
2023,2,12,"Rail","Green-E","OFF_PEAK",12692.282109464,16313.928481672,0.778002804396454
2023,2,12,"Rail","Orange","OFF_PEAK",45506.50587419,46757.955664559,0.973235575153309
2023,2,12,"Rail","Red","OFF_PEAK",59340.863016693,66510.339413433,0.892205084803822
2023,2,13,"Rail","Blue","OFF_PEAK",39458.896423042,42944.468709844,0.918835361304563
2023,2,13,"Rail","Blue","PEAK",25559.228759267,28919.278283273,0.883812815413535
2023,2,13,"Rail","Green-B","OFF_PEAK",9903.51648068,11720.768669704,0.844954521308721
2023,2,13,"Rail","Green-B","PEAK",5671.315350229,6907.030335786,0.821093157915546
2023,2,13,"Rail","Green-C","OFF_PEAK",10516.276131241,13259.843522829,0.793092023532216
2023,2,13,"Rail","Green-C","PEAK",7730.434137213,9592.433867374,0.805888708131304
2023,2,13,"Rail","Green-D","OFF_PEAK",18738.805909548,23926.253769241,0.783190134580874
2023,2,13,"Rail","Green-D","PEAK",13223.856987274,16747.713305049,0.789591793602494
2023,2,13,"Rail","Green-E","OFF_PEAK",17035.939008493,21348.012139573,0.798010554664869
2023,2,13,"Rail","Green-E","PEAK",13222.486513716,15297.146405884,0.864376019087456
2023,2,13,"Rail","Orange","OFF_PEAK",79028.252783503,89490.02999602,0.883095611734824
2023,2,13,"Rail","Orange","PEAK",67096.439573476,72903.076643593,0.920351275454336
2023,2,13,"Rail","Red","OFF_PEAK",111559.022673898,127131.143438204,0.877511360763657
2023,2,13,"Rail","Red","PEAK",99834.840176312,110869.93417743,0.900468110827431
2023,2,14,"Rail","Blue","OFF_PEAK",41126.529182882,43292.88878771,0.94996038228239
2023,2,14,"Rail","Blue","PEAK",25958.289220369,28392.674023671,0.914260108037994
2023,2,14,"Rail","Green-B","OFF_PEAK",8852.241363906,11112.005607058,0.796637589732976
2023,2,14,"Rail","Green-B","PEAK",4846.481717896,6301.879881461,0.76905333155484
2023,2,14,"Rail","Green-C","OFF_PEAK",10974.136258967,13625.184464194,0.805430288874711
2023,2,14,"Rail","Green-C","PEAK",7800.466707733,9611.530598982,0.811573830765225
2023,2,14,"Rail","Green-D","OFF_PEAK",18102.655483109,23081.387013923,0.784296692057078
2023,2,14,"Rail","Green-D","PEAK",13560.806045401,17445.383626386,0.777329196985407
